CompanyID,Company,Val_B_M,Valuation,Date Joined,Industry,City,Country,Continent,Year Founded,fund_B_M,Funding,FundinginMillions,Select Investors
1,Bytedance,B,180,4/7/17,Artificial intelligence,Beijing,China,Asia,1/1/12,M,8B,8000,"Sequoia Capital China, SIG Asia Investments, Sina Weibo, Softbank Group"
2,SpaceX,B,100,12/1/12,Other,Hawthorne,United States,North America,1/1/02,M,7B,7000,"Founders Fund, Draper Fisher Jurvetson, Rothenberg Ventures"
3,SHEIN,B,100,7/3/18,E-commerce & direct-to-consumer,Shenzhen,China,Asia,1/1/08,M,2B,2000,"Tiger Global Management, Sequoia Capital China, Shunwei Capital Partners"
4,Stripe,B,95,1/23/14,Fintech,San Francisco,United States,North America,1/1/10,M,2B,2000,"Khosla Ventures, LowercaseCapital, capitalG"
5,Klarna,B,46,12/12/11,Fintech,Stockholm,Sweden,Europe,1/1/05,M,4B,4000,"Institutional Venture Partners, Sequoia Capital, General Atlantic"
6,Canva,B,40,1/8/18,Internet software & services,Surry Hills,Australia,Oceania,1/1/12,M,572M,572,"Sequoia Capital China, Blackbird Ventures, Matrix Partners"
7,Checkout.com,B,40,5/2/19,Fintech,London,United Kingdom,Europe,1/1/12,M,2B,2000,"Tiger Global Management, Insight Partners, DST Global"
8,Instacart,B,39,12/30/14,"Supply chain, logistics, & delivery",San Francisco,United States,North America,1/1/12,M,3B,3000,"Khosla Ventures, Kleiner Perkins Caufield & Byers, Collaborative Fund"
9,JUUL Labs,B,38,12/20/17,Consumer & retail,San Francisco,United States,North America,1/1/15,M,14B,14000,Tiger Global Management
10,Databricks,B,38,2/5/19,Data management & analytics,San Francisco,United States,North America,1/1/13,M,3B,3000,"Andreessen Horowitz, New Enterprise Associates, Battery Ventures"
11,Revolut,B,33,4/26/18,Fintech,London,United Kingdom,Europe,1/1/15,M,2B,2000,"index Ventures, DST Global, Ribbit Capital"
12,Epic Games,B,32,10/26/18,Other,Cary,United States,North America,1/1/91,M,7B,7000,"Tencent Holdings, KKR, Smash Ventures"
13,FTX,B,32,7/20/21,Fintech,,Bahamas,North America,1/1/18,M,2B,2000,"Sequoia Capital, Thoma Bravo, Softbank"
14,Fanatics,B,27,6/6/12,E-commerce & direct-to-consumer,Jacksonville,United States,North America,1/1/02,M,4B,4000,"SoftBank Group, Andreessen Horowitz, Temasek Holdings"
15,Chime,B,25,3/5/19,Fintech,San Francisco,United States,North America,1/1/13,M,2B,2000,"Forerunner Ventures, Crosslink Capital, Homebrew"
16,BYJU's,B,22,7/25/17,Edtech,Bengaluru,India,Asia,1/1/08,M,4B,4000,"Tencent Holdings, Lightspeed India Partners, Sequoia Capital India"
17,J&T Express,B,20,4/7/21,"Supply chain, logistics, & delivery",Jakarta,Indonesia,Asia,1/1/15,M,5B,5000,"Hillhouse Capital Management, Boyu Capital, Sequoia Capital China"
18,Xiaohongshu,B,20,3/31/16,E-commerce & direct-to-consumer,Shanghai,China,Asia,1/1/13,M,918M,918,"GGV Capital, ZhenFund, Tencent"
19,Miro,B,18,1/5/22,Internet software & services,San Francisco,United States,North America,1/1/11,M,476M,476,"Accel, AltaIR Capital, Technology Crossover Ventures"
20,Yuanfudao,B,17,5/31/17,Edtech,Beijing,China,Asia,1/1/12,M,4B,4000,"Tencent Holdings, Warbug Pincus, IDG Capital"
21,Rapyd,B,15,12/3/19,Fintech,London,United Kingdom,Europe,1/1/16,M,770M,770,"Target Global, General Catalyst, Durable Capital Partners"
22,Discord,B,15,4/20/18,Internet software & services,San Francisco,United States,North America,1/1/12,M,979M,979,"Benchmark, Greylock Partners, Tencent Holdings"
23,Genki Forest,B,15,3/1/20,Consumer & retail,Beijing,China,Asia,1/1/16,M,721M,721,"Sequoia Capital China, Longfor Capitalm, Gaorong Capital"
24,goPuff,B,15,10/8/20,E-commerce & direct-to-consumer,Philadelphia,United States,North America,1/1/13,M,3B,3000,"Accel, Softbank Group, Anthos Capital"
25,Blockchain.com,B,14,2/17/21,Fintech,London,United Kingdom,Europe,1/1/11,M,490M,490,"Lightspeed Venture Partners, Google Ventures, Lakestar"
26,Plaid,B,13,12/11/18,Fintech,San Francisco,United States,North America,1/1/12,M,734M,734,"New Enterprise Associates, Spar Capital, Index Ventures"
27,Devoted Health,B,13,10/16/18,Health,Waltham,United States,North America,1/1/17,M,2B,2000,"Andreessen Horowitz, F-Prime Capital, Venrock"
28,OpenSea,B,13,7/20/21,E-commerce & direct-to-consumer,New York,United States,North America,1/1/17,M,427M,427,"Andreessen Horowitz, Thirty Five Ventures, Sound Ventures"
29,Grammarly,B,13,10/10/19,Internet software & services,San Francisco,United States,North America,1/1/09,M,400M,400,"General Catalyst, Institutional Venture Partners, Breyer Capital"
30,Argo AI,B,12,7/12/19,Artificial intelligence,Pittsburgh,United States,North America,1/1/16,M,4B,4000,"Volkswagen Group, Ford Autonomous Vehicles"
31,Northvolt,B,12,6/12/19,Other,Stockholm,Sweden,Europe,1/1/16,M,4B,4000,"Vattenfall, Volkswagen Group, Goldman Sachs"
32,Faire,B,12,10/30/19,Artificial intelligence,San Francisco,United States,North America,1/1/17,M,1B,1000,"Khosla Ventures, Forerunner Ventures, Sequoia Capital"
33,Airtable,B,12,11/15/18,Internet software & services,San Francisco,United States,North America,1/1/13,M,1B,1000,"Caffeinated Capital, CRV, Founder Collective"
34,Brex,B,12,10/5/18,Fintech,San Francisco,United States,North America,1/1/17,M,1B,1000,"DST Global, Ribbit Capital, Greenoaks Capital Management"
35,Getir,B,12,3/26/21,E-commerce & direct-to-consumer,Istanbul,Turkey,Europe,1/1/15,M,2B,2000,"Tiger Global Management, Sequoia Capital, Revo Capital"
36,Biosplice Therapeutics,B,12,8/6/18,Health,San Diego,United States,North America,1/1/08,M,799M,799,"Vickers Venture Partners, IKEA GreenTech"
37,Bitmain,B,12,7/6/18,Hardware,Beijing,China,Asia,1/1/15,M,765M,765,"Coatue Management, Sequoia Capital China, IDG Capital"
38,GoodLeap,B,12,10/13/21,Internet software & services,Roseville,United States,North America,1/1/03,M,800M,800,"New Enterprise Associates, BDT Capital Partners, Davidson Kempner Capital Management"
39,Xingsheng Selected,B,12,7/22/20,E-commerce & direct-to-consumer,Changsha,China,Asia,1/1/09,M,5B,5000,"KKR, Tencent Holdings, Sequoia Capital China"
40,ZongMu Technology,B,11,6/3/21,Auto & transportation,Shanghai,China,Asia,1/1/13,M,376M,376,"LTW Capital, Legend Capital, Qualcomm Ventures"
41,Bolt,B,11,5/29/18,Auto & transportation,Tallinn,Estonia,Europe,1/1/13,M,1B,1000,"Didi Chuxing, Diamler, TMT Investments"
42,Swiggy,B,11,6/21/18,"Supply chain, logistics, & delivery",Bengaluru,India,Asia,1/1/14,M,5B,5000,"Accel India, SAIF Partners, Norwest Venture Partners"
43,Weilong Foods,B,11,5/8/21,Consumer & retail,Luohe,China,Asia,1/1/99,M,558M,558,"Tencent Holdings, Hillhouse Capital Management, Yunfeng Capital"
44,Global Switch,B,11,12/22/16,Hardware,London,United Kingdom,Europe,1/1/98,M,5B,5000,"Aviation Industry Corporation of China, Essence Financial, Jiangsu Sha Steel Group"
45,Bolt,B,11,10/8/21,Fintech,San Francisco,United States,North America,1/1/14,M,1B,1000,"Activant Capital, Tribe Capital, General Atlantic"
46,Celonis,B,11,6/26/18,Data management & analytics,Munich,Germany,Europe,1/1/11,M,1B,1000,"Accel, 83North"
47,Zuoyebang,B,10,7/18/18,Edtech,Beijing,China,Asia,1/1/14,M,3B,3000,"Sequoia Capital China, Xiang He Capital, GGV Capital"
48,Ripple,B,10,12/20/19,Fintech,San Francisco,United States,North America,1/1/12,M,294M,294,"IDG Capital, Venture51, Lightspeed Venture Partners"
49,OYO Rooms,B,10,9/25/18,Travel,Gurugram,India,Asia,1/1/12,M,3B,3000,"SoftBank Group, Sequoia Capital India,Lightspeed India Partners"
50,OutSystems,B,10,6/5/18,Internet software & services,Boston,United States,North America,1/1/01,M,572M,572,"KKR, ES Ventures, North Bridge Growth Equity"
51,ServiceTitan,B,10,11/14/18,Internet software & services,Glendale,United States,North America,1/1/12,M,1B,1000,"Bessemer Venture Partners, ICONIQ Capital, Battery Ventures"
52,Alchemy,B,10,10/28/21,Fintech,San Francisco,United States,North America,1/1/17,M,564M,564,"DFJ Growth Fund, Coatue Management, Addition"
53,Chehaoduo,B,10,3/12/16,E-commerce & direct-to-consumer,Beijing,China,Asia,1/1/15,M,4B,4000,"Sequoia Capital China, GX Capital"
54,Digital Currency Group,B,10,11/1/21,Fintech,New York,United States,North America,1/1/15,M,1B,1000,"Ribbit Capital, capitalG, Softbank Group"
55,Figma,B,10,4/30/20,Internet software & services,San Francisco,United States,North America,1/1/12,M,333M,333,"Index Ventures, Greylock Partners, Kleiner Perkins Caufield & Byers"
56,Gusto,B,10,12/18/15,Fintech,San Francisco,United States,North America,1/1/11,M,691M,691,"General Catalyst Partners, Google Ventures, Kleiner Perkins Caufield & Byers"
57,Lalamove,B,10,2/21/19,"Supply chain, logistics, & delivery",Cheung Sha Wan,Hong Kong,Asia,1/1/13,M,2B,2000,"MindWorks Ventures, Shunwei Capital Partners, Xiang He Capital"
58,Notion Labs,B,10,4/1/20,Internet software & services,San Francisco,United States,North America,1/1/16,M,343M,343,"Index Ventures, Draft Ventures, Felicis Ventures"
59,reddit,B,10,7/31/17,Internet software & services,San Francisco,United States,North America,1/1/05,M,1B,1000,"Y Combinator, Sequoia Capital, Coatue Management"
60,Talkdesk,B,10,10/3/18,Internet software & services,San Francisco,United States,North America,1/1/11,M,497M,497,"DJF, Salesforce Ventures, Storm Ventures"
61,Thrasio,B,10,7/15/20,Other,Walpole,United States,North America,1/1/18,M,2B,2000,"Upper90, RiverPark Ventures, Advent International"
62,Dunamu,B,9,7/22/21,Fintech,Seoul,South Korea,Asia,1/1/12,M,71M,71,"Qualcomm Ventures, Woori Investment, Hanwha Investment & Securities"
63,Yanolja,B,9,6/10/19,Travel,Seoul,South Korea,Asia,1/1/05,M,2B,2000,"SBI Investment Korea, Partners Investment, GIC"
64,Pony.ai,B,9,7/11/18,Artificial intelligence,Fremont,United States,North America,1/1/16,M,1B,1000,"Sequoia Capital China, IDG Capital, DCM Ventures"
65,Nuro,B,9,2/11/19,Auto & transportation,Mountain View,United States,North America,1/1/16,M,2B,2000,"SoftBank Group, Greylock Partners, Gaorong Capital"
66,Snyk,B,9,1/21/20,Cybersecurity,Boston,United States,North America,1/1/15,M,1B,1000,"BOLDstart Ventures, Google Ventures, Accel"
67,Kavak,B,9,10/1/20,E-commerce & direct-to-consumer,Lerma de Villada,Mexico,North America,1/1/16,M,2B,2000,"DST Global, SoftBank Group, Mountain Nazca"
68,N26,B,9,1/10/19,Fintech,Berlin,Germany,Europe,1/1/13,M,2B,2000,"Redalpine Venture Partners, Earlybird Venture Capital, Valar Ventures"
69,Klaviyo,B,9,11/17/20,Internet software & services,Boston,United States,North America,1/1/12,M,679M,679,"Summit Partners, Accel, Astral Capital"
70,Niantic,B,9,11/24/17,Mobile & telecommunications,San Francisco,United States,North America,1/1/15,M,770M,770,"Nintendo, Google, Pokemon Company International, Spark Capital"
71,Tanium,B,9,3/31/15,Cybersecurity,Kirkland,United States,North America,1/1/07,M,775M,775,"Andreessen Horowitz, Nor-Cal Invest, TPG Growth"
72,Dream11,B,8,4/9/19,Internet software & services,Mumbai,India,Asia,1/1/07,M,2B,2000,"Kaalari Capital, Tencent Holdings, Steadview Capital"
73,DJI Innovations,B,8,1/23/15,Hardware,Shenzhen,China,Asia,1/1/06,M,105M,105,"Accel Partners, Sequoia Capital"
74,Netskope,B,8,11/13/18,Cybersecurity,Santa Clara,United States,North America,1/1/12,M,1B,1000,"Lightspeed Venture Partners, Social Capital, Accel"
75,Razorpay,B,8,10/11/20,Fintech,Bengaluru,India,Asia,1/1/13,M,742M,742,"Sequoia Capital India, Tiger Global Management, Matrix Partners India"
76,Dapper Labs,B,8,3/30/21,Fintech,Vancouver,Canada,North America,1/1/18,M,607M,607,"Union Square Ventures, Venrock, Andreessen Horowitz"
77,Lacework,B,8,1/7/21,Cybersecurity,San Jose,United States,North America,1/1/15,M,2B,2000,"Sutter Hill Ventures, Liberty Global Ventures, Coatue Management"
78,Tipalti,B,8,10/6/20,Fintech,San Mateo,United States,North America,1/1/10,M,549M,549,"01 Advisors, Zeev Ventures, Group 11"
79,Hopin,B,8,11/10/20,Internet software & services,London,United Kingdom,Europe,1/1/19,M,1B,1000,"Accel, Northzone Ventures, Institutional Venture Partners"
80,Caris Life Sciences,B,8,5/12/21,Health,Irving,United States,North America,1/1/96,M,1B,1000,"Sixth Street Partners, OrbiMed Advisors, Highland Capital Management"
81,Ramp,B,8,3/29/21,Fintech,New York,United States,North America,1/1/19,M,660M,660,"D1 Capital Partners, Stripe, Coatue Management"
82,Tempus,B,8,3/21/18,Health,Chicago,United States,North America,1/1/15,M,820M,820,"New Enterprise Associates, T. Rowe Associates, Lightbank"
83,Fireblocks,B,8,7/27/21,Fintech,New York,United States,North America,1/1/18,M,1B,1000,"Tenaya Capital, Coatue Management, Stripes Group"
84,Flexport,B,8,4/30/18,"Supply chain, logistics, & delivery",San Francisco,United States,North America,1/1/13,M,2B,2000,"Bloomberg Beta, Founders Fund, First Round Capital"
85,National Stock Exchange of India,B,7,7/1/20,Fintech,Mumbai,India,Asia,1/1/98,M,297M,297,"TA Associates, SoftBank Group, GS Growth"
86,Meicai,B,7,6/22/16,Mobile & telecommunications,Beijing,China,Asia,1/1/14,M,1B,1000,"Tiger Global Management, Blue Lake Capital, ZhenFund"
87,Impossible Foods,B,7,5/13/19,Consumer & retail,Redwood City,United States,North America,1/1/11,M,2B,2000,"Khosla Ventures, Horizons Ventures, Temasek Holdings"
88,CRED,B,7,4/6/21,Fintech,Bengaluru,India,Asia,1/1/18,M,922M,922,"Tiger Global Management, DST Global, Sequoia Capital India"
89,Attentive,B,7,9/23/20,Mobile & telecommunications,Hoboken,United States,North America,1/1/16,M,863M,863,"NextView Ventures, Eniac Ventures, Sequoia Capital"
90,Ola Cabs,B,7,10/27/14,Auto & transportation,Bengaluru,India,Asia,1/1/10,M,4B,4000,"Accel Partners, SoftBank Group, Sequoia Capital"
91,Rippling,B,7,8/4/20,Internet software & services,San Francisco,United States,North America,1/1/17,M,447M,447,"Initialized Capital, Y Combinator, Kleiner Perkins Caufield & Byers"
92,Carta,B,7,5/6/19,Fintech,San Francisco,United States,North America,1/1/12,M,1B,1000,"Menlo Ventures, Spark Capital, Union Square Ventures"
93,Toss,B,7,12/9/18,Fintech,Seoul,South Korea,Asia,1/1/13,M,844M,844,"Bessemer Venture Partners, Qualcomm Ventures, Kleiner Perkins Caufield & Byers"
94,Ziroom,B,7,1/17/18,E-commerce & direct-to-consumer,Beijing,China,Asia,1/1/11,M,2B,2000,"Sequoia Capital China, Warburg Pincus, General Catalyst"
95,Scale AI,B,7,8/5/19,Artificial intelligence,San Francisco,United States,North America,1/1/18,M,603M,603,"Accel, Y Combinator, Index Ventures"
96,Gong,B,7,8/12/20,Artificial intelligence,Palo Alto,United States,North America,1/1/15,M,583M,583,"Norwest Venture Partners, Next World Capital, Wing Venture Capital"
97,TripActions,B,7,11/8/18,Travel,Palo Alto,United States,North America,1/1/15,M,912M,912,"Andreessen Horowitz, Lightspeed Venture Partners, Zeev Ventures"
98,1Password,B,7,7/8/21,Cybersecurity,Toronto,Canada,North America,1/1/05,M,920M,920,"Slack Fund, Accel, Skip Capital"
99,Automation Anywhere,B,7,7/2/18,Artificial intelligence,San Jose,United States,North America,1/1/03,M,849M,849,"General Atlantic, Goldman Sachs, New Enterprise Associates"
100,Gemini,B,7,11/19/21,Fintech,New York,United States,North America,1/1/15,M,424M,424,"Morgan Creek Digital, Marcy Venture Partners, 10T Fund"
101,ConsenSys,B,7,11/17/21,Fintech,New York,United States,North America,1/1/14,M,660M,660,"Third Point, Electric Capital, Coinbase Ventures"
102,Ro,B,7,7/27/20,Health,New York,United States,North America,1/1/17,M,1B,1000,"Initialized Capital, General Catalyst, SignalFire"
103,Black Unicorn Factory,B,6,5/20/21,Other,Los Angeles,United States,North America,1/1/20,M,645M,645,Barter Ventures
104,Easyhome,B,6,2/12/18,Consumer & retail,Beijing,China,Asia,1/1/99,M,2B,2000,"Alibaba Group, Boyu Capital, Borui Capital"
105,WeDoctor,B,6,9/22/15,Health,Hangzhou,China,Asia,1/1/10,M,1B,1000,"Tencent, Morningside Group"
106,SVOLT,B,6,6/8/20,Auto & transportation,Changzhou,China,Asia,1/1/18,M,3B,3000,"IDG Capital, Bank Of China Group Investment,, SDIC CMC Investment Management"
107,Airwallex,B,6,3/25/19,Fintech,Melbourne,Australia,Oceania,1/1/15,M,802M,802,"DST Global, Sequoia Capital China, Tencent Holdings"
108,Deel,B,6,4/21/21,Fintech,San Francisco,United States,North America,1/1/18,M,629M,629,"Andreessen Horowitz, Spark Capital, Y Combinator"
109,Mambu,B,6,1/6/21,Fintech,Amsterdam,Netherlands,Europe,1/1/11,M,448M,448,"Runa Capital, Acton Capital Partners, Point Nine Capital"
110,Mollie,B,6,9/8/20,Fintech,Amsterdam,Netherlands,Europe,1/1/04,M,928M,928,Technology Crossover Ventures
111,Doctolib,B,6,3/19/19,Health,Paris,France,Europe,1/1/13,M,815M,815,"BPI France, Kerala Ventures, Accel"
112,FiveTran,B,6,6/30/20,Data management & analytics,Oakland,United States,North America,1/1/12,M,728M,728,"Matrix Partners, Andreessen Horowitz, General Catalyst"
113,Postman,B,6,6/11/20,Internet software & services,San Francisco,United States,North America,1/1/14,M,433M,433,"Nexus Venture Partners, CRV, Insight Partners"
114,Back Market,B,6,5/18/21,E-commerce & direct-to-consumer,Paris,France,Europe,1/1/14,M,1B,1000,"Aglae Ventures, Eurazeo, Daphni"
115,Cityblock Health,B,6,12/10/20,Health,Brooklyn,United States,North America,1/1/17,M,891M,891,"Thrive Capital, Maverick Ventures, Redpoint Ventures"
116,DataRobot,B,6,7/29/19,Artificial intelligence,Boston,United States,North America,1/1/12,M,1B,1000,"New Enterprise Associates, Accomplice, IA Ventures"
117,Personio,B,6,1/19/21,Internet software & services,Munich,Germany,Europe,1/1/15,M,524M,524,"Global Founders Capital, Nortzone Ventures, Picus Capital"
118,RELEX Solutions,B,6,2/17/22,"Supply chain, logistics, & delivery",Helsinki,Finland,Europe,1/1/05,M,803M,803,"Blackstone, Technology Crossover Ventures, Summit Partners"
119,Vice Media,B,6,4/2/11,Internet software & services,Brooklyn,United States,North America,1/1/94,M,1B,1000,"Technology Crossover Ventures, A&E Television Networks"
120,Workato,B,6,1/12/21,Internet software & services,Mountain View,United States,North America,1/1/13,M,415M,415,"Battery Ventures, Storm Ventures, Redpoint Ventures"
121,Upgrade,B,6,2/12/18,Fintech,San Francisco,United States,North America,1/1/16,M,587M,587,"Union Square Ventures, Ribbit Capital, VY Capital"
122,Lianjia,B,6,4/7/16,E-commerce & direct-to-consumer,Beijing,China,Asia,1/1/01,M,1B,1000,"Tencent, Baidu, Huasheng Capital"
123,Hinge Health,B,6,1/6/21,Health,San Francisco,United States,North America,1/1/15,M,826M,826,"Atomico, Insight Partners, Coatue Management"
124,Lyra Health,B,6,8/25/20,Health,Burlingame,United States,North America,1/1/15,M,910M,910,"Greylock Partners, Venrock, Providence Ventures"
125,Benchling,B,6,4/14/21,Internet software & services,San Francisco,United States,North America,1/1/12,M,412M,412,"Thrive Capital, Benchmark, MenloVentures"
126,Better.com,B,6,11/10/20,Fintech,New York,United States,North America,1/1/18,M,405M,405,"Pine Brook, American Express Ventures, Kleiner Perkins Caufield & Byers"
127,iCapital Network,B,6,7/27/21,Fintech,New York,United States,North America,1/1/13,M,729M,729,"BlackRock, Blackstone, UBS"
128,Wiz,B,6,3/17/21,Cybersecurity,Tel Aviv,Israel,Asia,1/1/20,M,600M,600,"Insight Partners, Sequoia Capital, Index Ventures"
129,DailyHunt,B,5,12/22/20,Internet software & services,Bengaluru,India,Asia,1/1/07,M,869M,869,"Falcon Edge Capital, Omidyar Network, Sequoia Capital India"
130,Howden Group Holdings,B,5,9/29/20,Other,London,United Kingdom,Europe,1/1/94,M,187M,187,"General Atlantic, 3i Group, Huagai Capital"
131,Meesho,B,5,4/5/21,Internet software & services,Bengaluru,India,Asia,1/1/15,M,1B,1000,"Venture Highway, Sequoia Capital India, Prosus Ventures"
132,Meizu Technology,B,5,7/23/14,Hardware,Zhuhai,China,Asia,1/1/03,M,943M,943,"Telling Telecommunication Holding Co., Alibaba Group"
133,CloudWalk Technology,B,5,10/8/18,Artificial intelligence,Guangzhou,China,Asia,1/1/15,M,514M,514,"Oriza Holdings, Guangdong Technology Financial Group"
134,Royole Corporation,B,5,8/18/15,Hardware,Shenzhen,China,Asia,1/1/12,M,492M,492,"Warmsun Holding, IDG Capital Partners"
135,Monzo,B,5,10/31/18,Fintech,London,United Kingdom,Europe,1/1/15,M,1B,1000,"Passion Capital, Thrive Capital, Orange Digital Ventures"
136,Socure,B,5,3/16/21,Cybersecurity,New York,United States,North America,1/1/12,M,644M,644,"Two Sigma Ventures, Flint Capital, Commerce Ventures"
137,VIPKid,B,5,8/4/16,Edtech,Beijing,China,Asia,1/1/13,M,1B,1000,"Sequoia Capital China, Tencent Holdings, Sinovation Ventures"
138,Vinted,B,5,11/27/19,E-commerce & direct-to-consumer,Vilnius,Lithuania,Europe,1/1/08,M,562M,562,"Accel, Insight Partners, Burda Principal Investments"
139,Lendable,B,5,3/31/21,Fintech,London,United Kingdom,Europe,1/1/14,M,286M,286,"Ontario Teachers' Pension Plan, Goldman Sachs"
140,UBTECH Robotics,B,5,7/25/16,Hardware,Shenzhen,China,Asia,1/1/12,M,943M,943,"CDH Investments, Goldstone Investments, Qiming Venture Partners"
141,Anduril,B,5,9/11/19,Artificial intelligence,Irvine,United States,North America,1/1/17,M,691M,691,"Andreessen Horowitz, Founders Fund, Revolution Ventures"
142,Checkr,B,5,9/19/19,Internet software & services,San Francisco,United States,North America,1/1/14,M,559M,559,"Y Combinator, Accel, T. Rowe Price"
143,Color,B,5,1/4/21,Health,Burlingame,United States,North America,1/1/13,M,497M,497,"General Catalyst, Viking Global Investors, T. Rowe Price"
144,Dataiku,B,5,12/4/19,Internet software & services,New York,United States,North America,1/1/13,M,647M,647,"Alven Capital, FirstMark Capital, capitalG"
145,BetterUp,B,5,2/25/21,Internet software & services,San Francisco,United States,North America,1/1/13,M,567M,567,"Threshold Ventures, Lightspeed Venture Partners, Crosslink Capital"
146,Pleo,B,5,7/6/21,Fintech,Copenhagen,Denmark,Europe,1/1/15,M,428M,428,"Creandum, Founders, Kinnevik"
147,Trade Republic,B,5,5/20/21,Fintech,Berlin,Germany,Europe,1/1/15,M,996M,996,"Founders Fund, Accel, Creandum"
148,Chipone,B,5,12/16/21,Hardware,Beijing,China,Asia,1/1/08,M,1B,1000,"China Grand Prosperity Investment, Silk Road Huacheng, Oriza Equity Investment"
149,Collibra,B,5,1/29/19,Data management & analytics,Brussels,Belgium,Europe,1/1/08,M,596M,596,"Index Ventures, Battery Ventures, ICONIQ Capital"
150,Rappi,B,5,8/31/18,"Supply chain, logistics, & delivery",Bogota,Colombia,South America,1/1/15,M,2B,2000,"DST Global, Andreessen Horowitz, Sequoia Capital, Redpoint e.ventures"
151,6Sense,B,5,3/30/21,Artificial intelligence,San Francisco,United States,North America,1/1/13,M,426M,426,"Venrock, Battery Ventures, Insight Partners"
152,Cerebral,B,5,6/10/21,Health,San Francisco,United States,North America,1/1/20,M,462M,462,"Oak HC/FT Partners, Artis Ventures, WestCap Group"
153,Creditas,B,5,12/18/20,Fintech,Sao Paulo,Brazil,South America,1/1/12,M,824M,824,"Kaszek Ventures, Amadeus Capital Partners, Quona Capital"
154,OneTrust,B,5,7/11/19,Internet software & services,Atlanta,United States,North America,1/1/16,M,926M,926,Insight Partners
155,QuintoAndar,B,5,9/9/19,E-commerce & direct-to-consumer,Campinas,Brazil,South America,1/1/12,M,755M,755,"Kaszek Ventures, General Atlantic, SoftBank Group"
156,C6 Bank,B,5,12/2/20,Fintech,Sao Paulo,Brazil,South America,1/1/18,M,2B,2000,Credit Suisse
157,Cockroach Labs,B,5,1/12/21,Data management & analytics,New York,United States,North America,1/1/15,M,633M,633,"Google Ventures, Benchmark, FirstMark Capital"
158,Hopper,B,5,3/24/21,Travel,Montreal,Canada,North America,1/1/07,M,599M,599,"Capital One Growth Ventures, Citi Ventures, OMERS Ventures"
159,Icertis,B,5,7/17/19,Artificial intelligence,Bellevue,United States,North America,1/1/09,M,371M,371,"Eight Roads Ventures, Greycroft, Ignition Partners"
160,Moon Active,B,5,1/26/20,Mobile & telecommunications,Tel Aviv,Israel,Asia,1/1/11,M,425M,425,"Insight Partners, Andalusian Capital Partners"
161,OfBusiness,B,5,7/31/21,E-commerce & direct-to-consumer,Gurgaon,India,Asia,1/1/15,M,734M,734,"Matrix Partners India, Falcon Edge Capital, SoftBank Group"
162,Ola Electric Mobility,B,5,7/2/19,Auto & transportation,Bengaluru,India,Asia,1/1/19,M,761M,761,"SoftBank Group, Tiger Global Management, Matrix Partners India"
163,Pine Labs,B,5,1/24/20,Fintech,Noida,India,Asia,1/1/98,M,903M,903,"Sequoia Capital India, Temasek, PayPal Ventures"
164,Qonto,B,5,1/11/22,Fintech,Paris,France,Europe,1/1/16,M,704M,704,"Alven Capital, Valar Ventures, Tencent Holdings"
165,SambaNova Systems,B,5,4/13/21,Data management & analytics,Palo Alto,United States,North America,1/1/17,M,1B,1000,"Walden International, Google Ventures, Intel Capital"
166,United Imaging Healthcare,B,5,9/15/17,Health,Shanghai,China,Asia,1/1/11,M,503M,503,"China Life Insurance, China Development Bank Capital, CITIC Securities International"
167,WM Motor,B,5,3/8/19,Auto & transportation,Shanghai,China,Asia,1/1/15,M,4B,4000,"Baidu Capital, Linear Venture, Tencent"
168,ZEPZ,B,5,8/23/21,Fintech,London,United Kingdom,Europe,1/1/10,M,655M,655,"Accel, Technology Crossover Ventures, LeapFrog Investments"
169,Abogen,B,4,11/29/21,Health,Suzhou,China,Asia,1/1/19,M,1B,1000,"Hillhouse Capital Management, SoftBank Group, Qiming Venture Partners"
170,Greensill,B,4,7/16/18,Fintech,London,United Kingdom,Europe,1/1/11,M,2B,2000,"SoftBank Group, General Atlantic"
171,HyalRoute,B,4,5/26/20,Mobile & telecommunications,,Singapore,Asia,1/1/15,M,263M,263,Kuang-Chi
172,Radiology Partners,B,4,2/26/18,Health,El Segundo,United States,North America,1/1/12,M,1B,1000,"New Enterprise Associates, Starr Investment Holdings"
173,Yello Mobile,B,4,11/11/14,Mobile & telecommunications,Seoul,South Korea,Asia,1/1/12,M,216M,216,Formation 8
174,Turing,B,4,12/20/21,Internet software & services,Palo Alto,United States,North America,1/1/18,M,128M,128,"Foundation Capital, Frontier Ventures, AltaIR Capital"
175,Lenskart,B,4,12/20/19,E-commerce & direct-to-consumer,Faridabad,India,Asia,1/1/08,M,776M,776,"Chiratae Ventures, PremjiInvest, Softbank"
176,Kraken,B,4,6/25/19,Fintech,San Francisco,United States,North America,1/1/11,M,119M,119,"Bnk To The Future, Trammell Ventures, SBI Investment"
177,Horizon Robotics,B,4,2/27/19,Artificial intelligence,Beijing,China,Asia,1/1/15,M,2B,2000,"Hillhouse Capital Management, Linear Venture, Morningside Venture Capital"
178,MoonPay,B,4,11/22/21,Fintech,Miami,United States,North America,1/1/19,M,555M,555,"New Enterprise Associates, Coatue Management, Tiger Global Management"
179,Celsius Network,B,4,10/12/21,Fintech,Hoboken,United States,North America,1/1/17,M,864M,864,"WestCap Group, Caisse de depot et placement du Quebec"
180,ChargeBee Technologies,B,4,4/20/21,Fintech,Walnut,United States,North America,1/1/11,M,468M,468,"Insight Partners, Tiger Global Management, Accel"
